uuid,Keywords,label
944,Deep Learning; Spatiotemporal Deep; 2D-Rgb-Camera-Based Gait; Gait Cycle; Learning Approach; Gait Analysis,0
945,Face Biometric; Biometric Systems; Biometric Authentication; Using State-Of-The-Art; Multimodal Biometric,0
946,Groundwater Discharge,1
947,Mechanosensory Feedback; Head Movements; Feedback Loops; Nested Feedback; Visual Feedback,1
948,Pediatric Bone; Attention Mechanism; Weak Annotation; Discriminative Rois; Rois Annotations; Part Extracting,1
949,Nearest Neighbor; Neighbor Regression; Time-Aware Multivariate; Regression Methods; Traffic Flow; Flow Prediction,0
950,Attention Network; Default Mode; Dorsal Attention; Ventral Attention; Connectivity Within; Salience Network,1
951,Video Captioning; Global-Local Representation; State-Of-The-Art Methods; Different Video,0
952,Cerebrovascular Segmentation; Generative Consistency; Unlabeled Data; Proposed Model,1
953,Salient Edges; Image Deblurring; Salient Structures; Smoothing-Enhancing Regularizer; Blind Image; Computationally Efficient,0
954,Achievable Cost/Delay; Transportation Cost; Cost/Delay Tradeoffs; Cost/Delay Curve; Mobile Wireless; General Setting,0
955,Saline-Alkali Soil; Phenolic Substances; Average Content; Organic Acids; Physicochemical Properties; Microbial Community,1
956,Cu-Mn Oxides; Micro-Coordination Environment; Electron Transfer; Catalytic Ozonation,1
957,Binarized Neural; Neural Networks,0
958,Swarm Algorithm; Optimization Problems; Dolphin Swarm; Chaotic Maps; Solving High-Dimensional; High-Dimensional Function,0
959,Weathering Processes; Golden Gate; Gate Reserve; Rock Shelters; South Africa,0
960,Imaging Equipment; Medical Imaging; Seismic Performance,1
961,Stare Dataset; State-Of-The-Art Methods; Aria Dataset; Image Variation; Optic Disc; Line Segments,0
962,Residual Encoder-Decoder; Convolutional Neural; Neural Network; Encoder-Decoder Convolutional,1
963,Adipose Tissue; Single-Cell Transcriptomics,1
964,Plant Growth; Tree Species; Root Colonization; Fungal Inoculation; Growth Promotion; Tropical Tree,1
965,Following Heart; Heart Transplant; Clinical Trials; Composite Endpoint; Peripheral Blood; Heart Transplantation,1
966,Solar Cells,0
967,Diabetes Insipidus; Hypopituitarism Enea; Enea Rare; Rare Observational; Central Diabetes; Anterior Pituitary,1
968,Convolutional Features; Cascade Correlation; Correlation Tracking; State-Of-The-Art Trackers; Feature Integration; Tracker Employs,0
969,A; B,0
970,Mathematical Word; Word Problem-Solving; Word Problems; Numeric Information; Template-Based Multitask; Multitask Generation,0
971,Image Compression; Discrete Cosine; Cosine Transform,0
972,Cbct Images; Streaking Artifacts; Phase-Resolved Image,1
973,Vehicle Detection; Remote Sensing; Sensing Images; Multiscale Feature; Feature Fusion; Data Sets,0
974,Coding Standard; Compression Efficiency; Image Acquisition; Acquisition Devices,0
975,Stroke Volume; Cardiac Output; Right Ventricular,1
976,Graph Partitioning; Trajectory Analysis; Spatial Graph; Temporal Graph; Graph Matching; Markov Chain,0
977,Dolenjska Hallstatt,1
978,Food Security; Across Africa; Security Across; Flood Events,1
979,Physical Activity; Teacher Training,0
980,Landmark Points; Non-Convex Minimization; Minimization Task; Bi-Linear Modeling,1
981,Glass Beads; Axial Mixing; Granular Mixing; Axis Rotation; Rotates Around,0
982,Memory Design; Capsnet Model; Accelerator Executing; Capsnets Inference,0
983,Dmft Score; Main Meals; Dental Health; Nutritional Quality,1
984,Neural Network,0
985,High-Calorie Diet; Lachnospiraceae Genera; Blood Pressure; High-Density Lipoprotein; Potential Medium; Microbial Dysbiosis,1
986,Socio-Technical Energy; Scenario Construction; Energy Scenario; Energy Research,0
987,Pattern Matching; Verifiable Pattern; Public Verifiability; Proposed Scheme; Textual Data,0
988,Residual Networks; Residual Mapping; State-Of-The-Art Results; Optimization Ability; Original Residual,0
989,Protein-Protein Interactions,1
990,Model Colony; Base Tracker; Corrupted Samples,0
991,Asl/Sx Series; Numerical Algorithms; Mathematical Libraries; Series Mathematical,0
992,Rockfall Event; Underlying Sediment; Great Gallery,0
993,Clinical Trials; Clinical Trial; Medical Device; Device Clinical; Quality Control,1
994,Apical Junctional; Junctional Complex; Corneal Cold; Cold Storage; Endothelial Apical; Preservation Medium,1
995,Mutual Information; Class-Specific Maximization; Gesture Recognition; End-To-End System; Submodular Method; Shared Dictionary,0
996,Ischemic Heart; Feature Selection; Squirrel Search; Heart Disease; Search Optimization; Data Sets,0
997,Intensive Study,1
998,Metastasis Prediction; Ensemble Machine; Risk Stratification; Gene/Protein Expression; Machine Learning-Based; Emli-Metastasis Algorithm,1
999,Relation Prototypes; Proposed Framework; Zero-Shot Model; Zero-Shot Learning; Linguistic Models; Medical Terminology,1
1000,Inner Product; Area Cost; Design Method; Stochastic Computing; Accuracy Performance; Proposed Design,0
1001,Neural Networks; Image Acquisition; Steel Billets; Ground Steel; Photometric Stereo; Processing Algorithms,0
1002,Coal Mining; South Africa; Environmental Sustainability; Ecological Footprint; Institutional Quality,1
1003,Resistant Oysters; Rising Temperature; Susceptible Oysters; Host-Microbiota Interactions; Symbiotic Microbiota; Immunological Functions,1
1004,Real Samples; Quantum Dots; Graphene Quantum; Selective Detection; Front-Face Fluorescence; Selectivity Toward,1
1005,Radiation Necrosis; Using Proton; Brain Radiation; Brain Necrosis,1
1006,Reverberant Room; Room Environments; Highly Reverberant; Neural Networks; Monaural Source; Speech Mixture,0
1007,Proposed Method; Brain Topology; Brain Networks; Brain Diseases; Brain Regions,1
1008,Psychomotor Performance; Human Movement; Karate Combats; Computer Vision; Modeling Psychomotor; Pose Estimation,0
1009,Polyp Segmentation; Manifold Mixup; Confidence-Guided Manifold; Imbalance Problems; Class Imbalance,1
1010,Fresco Paintings; Temperature Sensors; Preventive Conservation,1
1011,Sign Detection; Traffic Sign; Object Detection; Tversky Loss; Loss Function; Detection Networks,0
1012,Translucent Structures; Pushkin State; State Museum; Fine Arts; Historical Translucent,0
1013,Eastern Africa; Hominin Evolution,1
1014,Graphitic Carbon; Carbon Nitride; Biological Concern; Volatile Organic; Toxic Gases; Heavy Metals,1
1015,Pediatric Patients; Moderate-To-Severe Asthma,1
1016,Power Computations; Power Computation; Chip Area; Architecture Design; Design Methodology; Fixed Point,0
1017,Proposed Solvers; Minimal Solvers; Local Features,0
1018,Heterogeneous Computing; Particle Swarm; Swarm Algorithm; Computing Systems; Computing System; Computing Architecture,0
1019,Wave Propagation; Salient Symmetries,0
1020,Mean Supervector; Proposed Method; Matrix Factorization,0
1021,Vehicle Headlight; Proposed Method; Night Scenes; Traffic Surveillance; State-Of-The-Art Methods,0
1022,Severe Asthma; Asthma Control; Small Airways; Biological Therapies; Small Airway,1
1023,Second-Generation Assay; Xpress Assays; Gene Target; Oligonucleotide Chemistry; Target Failure; Xpert Xpress,1
1024,Feature Selection; Brain Storm; Storm Optimization; Binary Brain,0
1025,A; B,0
1026,Affective Speech; Recent Advances; Speech Synthesis; Deep Learning,0
1027,Thermal Impedance; Thermal Behaviour,0
1028,A; B,1
1029,Cardiogenic Shock; Associated Cardiogenic; Without Diabetes; Major Bleeding,1
1030,Sustainable Management,0
1031,Meteorological Observation-Based; Grid Model; Radiosonde Data; Ground-Based Global; Global Navigation; Navigation Satellite,0
1032,Mitochondrial Function; Propionic Acidemia; Mouse Model,1
1033,Parvovirus Infection; Bone Marrow; Severe Anemia; Human Immunodeficiency; Immunodeficiency Virus; Iron Deficiency,1
1034,Horizontal Slot-Waveguide; Disk Resonator,0
1035,Selection Signatures; Laboratory Adaptation; Genome-Wide Selection; Widespread Synergistic; Synergistic Effects; Powerful Approach,1
1036,Bone Suppression; Bone Decomposition; Decomposition Result; Structural Priors; Original High-Resolution,1
1037,Head Motion; Motion-Robust Diffusion-Weighted; Slice-To-Volume Registration,1
1038,Brain Injury; Chiari Malformation; Traumatic Brain; Donor Tissue; Live Animal; Animal Models,1
1039,Oyster Reef; Genetic Sources; Artificial Structures; Coastal Artificial; Range Expansion; Temperature Variables,1
1040,Hanac Syndrome; Kidney Disease; Epithelial Cells; Parietal Epithelial; Mutant Mice; Col4A1 G498V,1
1041,Wheel Slip; Braking Systems; Slip Control,0
1042,Partially Shaded; Maximum Power; Monkey King; King Evolution; Imke Algorithm; Decision Taking,0
1043,Tone Mapping; Large Scale; Parameter-Free Tone; Performance Index; Deep Learning; Learning Methods,0
1044,Promising Bioactive; Agricultural Purposes; Biological Activities; Bioactive Compound,1
1045,Random Testing; Adaptive Random; Input Space,0
1046,Patient-Derived Organoids; Tumor Models; Immunodeficient Mice; Tumor Tissue,1
1047,Computational Complexity; Convolutional Neural; Deep Convolutional; Slim Model; Processing Time; Trainable Parameter,0
1048,Plaque Vulnerability; Plaque Rupture; Endothelial Erosion,1
1049,Thyroid Disorders; Thyroid Dysfunction,1
1050,Low-Cost Edge; Aerial Images; Object Detection; Jetson Nano; Edge Devices; Deep Learning,0
1051,Fuselage Panel; Panel Final; Final Assembly; Assembly System; State-Of-The-Art Automation; Automation Technologies,0
1052,Tp53 Mutation; Lymphoblastic Leukemia; Acute Lymphoblastic; Haploidentical Hematopoietic; Hematopoietic Stem; Stem Cell,1
1053,Block-Propagative Background; State-Of-The-Art Methods; Background Subtraction; Foreground Detection,0
1054,Rpms1 Gene; Malignant Hematopathy; Northern China; Hematopathy Groups; Epstein-Barr Virus,1
1055,Unilateral Adrenalectomy; Serum Calcium; Adrenal Insufficiency; Calcium Levels; Postoperative Period; Patient Group,1
1056,Learning Models; Homicide Prediction; Machine Learning,0
1057,Neutral Proteins; Susceptible Genotypes; Infection Stage; Post-Infection Stage; Treated Susceptible; Leaf Proteomic,1
1058,Molecular Method; Cytoplasmic Nucleophosmin; Acute Myeloid; Myeloid Leukemia; Reference Molecular; Bone Marrow,1
1059,Follicular Fluid; Main Outcome; Smoking Status; Female Smokers; Anti-Mullerian Hormone; Cigarette Smoking,0
1060,Surface Imaging; Imaging Technologies,0
1061,Machine Learning,0
1062,Rock Paintings; Southern China,0
1063,Nerve Function; Root-Entry Zone; Vestibular Paroxysmia; Vestibulocochlear Testing; Diagnostic Accuracy; Neurovascular Compression,1
1064,A; B,0
1065,Hash Codes; Image Retrieval; Feature Aggregating; Binary Hash; Binary Codes; Supervised Hashing,0
1066,Stem Cell; Donor Registries; Swab Samples; Buccal Swab; Donor Search; Cell Donor,1
1067,Context Manipulation; Control State; Reactive Processing; Manipulation Using; Preparation Times; Using Long,1
1068,Public Space; Urban Public; Climate Change; Didactic Platform; Raising Awareness; Spread Awareness,0
1069,Moving Object; Adaptive Blind; Blind Update; Background Pixels,0
1070,Viral Suppression; Pregnant Women; Prenatal Care; Prenatal Entry,0
1071,Multimode Speech; Vowel Region; Detection Technique; Region Detection; State-Of-The-Art Methods; Vowel Regions,0
1072,A; B,0
1073,Follicular Fluid; Assisted Reproductive; Reproductive Technologies; Fluid Samples,0
1074,Covid-19 Pandemic; Replacement Therapy; Hormone Replacement; Postmenopausal Women,1
1075,Entire Object; Weakly Supervised; Proposed Method; Supervised Single; Single Object; Object Localization,0
1076,Brain Midline; Midline Surface; Midline Delineation; Surface Delineation; Intracranial Hemorrhage; Ventricle Break-In,1
1077,High Resolution; Proposed Approaches,0
1078,Water Molecules; Essential Role; Reaction Mechanism; Protein O-Fucosyltransferase,1
1079,Vertical Flow; Flow Immunoassay,1
1080,Appetite Perception; Eating Behavior; Human Physiology; Food Intake,1
1081,Appropriate Points; Dimensionality Reduction; Points Choosing; Reduction Methods; Image Classification,0
1082,Object Detection; Multiple Object,0
1083,Parameter Search; Weight Parameters; Search Elastic; Molecular Tomography; Adaptive Parameter; Vivo Experiments,1
1084,Catastrophic Forgetting; Edges Fusion; Proposed Method; Fusion Network; Parameter Isolation; Multi-Scale Region,0
1085,Visual Recovery; Visual Acuity; Visual Outcomes; Optic Neuropathy; Naion Patients; Vascular Diseases,1
1086,Feature Representation; Event Classification; Bilinear Multi-Column; Multi-Column Elm-Ae; Two-Stage Ensemble; Ensemble Learning,0
1087,Learning Attitude; Learning Outcomes; Affect Learning; Artistic Ability; Structured Learning; Learning Environments,0
1088,Road Object; Road Model; Remote Sensing; Road Detection,0
1089,Machine Learning; Human Macrophages; Learning Models; Single-Cell Level; Fluorescence Lifetime; Lifetime Imaging,1
1090,Local Information; Audio Data; Caption Generation; Audio Signal; Information Assisted; Global Information,0
1091,Hiv-1 Infection; Mbl2 Gene; Infection Susceptibility; Treatment Response; Gene Polymorphisms,1
1092,Bimorph Cantilevers,0
1093,Multimedia Retrieval; Multimedia Understanding; Pattern Recognition; Understanding Systems; Centered Around,0
1094,Overvoltage Protection; Wind Farm; Protection Selection; Farm Overvoltage; Surge Arrester; Metal-Oxide Surge,0
1095,Stereochemical Configuration,1
1096,Climate Change; Climate Compatible; Compatible Behaviour; Behaviour Change; Participatory Arts; Arts Interventions,0
1097,Feature Vector; State-Of-The-Art Techniques; Curvelet Blocks; Texture Retrieval; Feature Vectors; Kernel Density,0
1098,Belief Adaption; Secure Communication; Communication Paradigm; Cognitive Radio-Based; Spectrum Sensing,0
1099,Chinese Medicine; Traditional Chinese; Medicine Residues; Crystallinity Index; Particle Size; Carboxyl Content,1
1100,Hand Detection; Context Attention; Human Hand; Contextual Information; Feature Pyramid,0
1101,Dynamic Objects; Objects Based; Hybrid Semantic-Geometry; Semantic-Geometry Information,0
1102,Nodule Detection; Deep Learning; Lung Cancer; Model Uncertainty,1
1103,Stored Grain; Grain Insects; Neural Network,0
1104,Jpeg Images,0
1105,Inverse Problems; Total Deep; Deep Learning; Deep Variation,0
1106,Basis Functions; Diffusion Basis; Intravoxel Fiber; Fiber Geometry; Diffusion Weighted; Intravoxel Information,1
1107,State-Of-The-Art Fully; Fully Persistent; Search Algorithm; Correct Search; Lock-Free Search; Persistent Memory,0
1108,Imprint Lithography; Optical Lithography,0
1109,Wireless Communications,0
1110,Evolutionary Developmental; Developmental Biology; Developmental Perspectives; Life History; History Traits,1
1111,Quadruped Robot; Fuzzy Controller; Adaptive Navigation; Art-Based Fuzzy; Environment Recognizer,0
1112,Hepatic Injury; Glucose Uptake; Oxidative Hepatic; Hibiscus Sabdariffa; Glucose Absorption; Ethanolic Extract,1
1113,Building Extraction; Sparse Token; Remote Sensing; Extraction Methods; Sensing Images; Token Transformers,0
1114,Case Definition; Covid-19 Case; Case Definitions; Moderate Sensitivity; Codes Added; Additional Codes,1
1115,Solid Dispersions; Effervescent Agent; Amorphous Nature; Drug-Carrier Miscibility,1
1116,Human Body; Shape Estimation; Times Lower,0
1117,A; B,0
1118,A; B,1
1119,Retinal Vessel; Vessel Segmentation; Genetic U-Net; Fewer Parameters; Genetic Algorithm; Search Space,1
1120,Lipid Nanoparticles,1
1121,Oxidation State-Specific; Labile Copper; Oxidative Stress; Acyl Imidazole; Fluorescence Quenching,1
1122,Cluster Analysis; Atofms Data,0
1123,Supervoxel Segmentation; Hierarchical Supervoxel; Real-Time Hierarchical; Minimum Spanning; Spanning Tree; Segmentation Algorithm,0
